ensembl_gene_id,RPE1_baseline,K562_Ess_baseline,K562_GWPS_baseline,gene_name
ENSG00000148300,0.36522338,0.82589257,0.57306033,REXO4
ENSG00000148303,45.72588,56.1931,50.83206,RPL7A
ENSG00000148308,0.33979452,0.76478344,0.600133,GTF3C5
ENSG00000148331,0.1369597,0.12271229,,ASB6
ENSG00000148334,0.8783079,1.5710995,1.1214436,PTGES2
ENSG00000148335,1.4852715,2.5774524,1.5226789,NTMT1
ENSG00000148337,0.3558935,1.1324362,0.90328944,CIZ1
ENSG00000148341,0.40371853,0.16649055,0.1782592,SH3GLB2
ENSG00000148343,,0.15131901,0.11822713,MIGA2
ENSG00000148358,0.23939896,0.19169162,0.15567961,GPR107
ENSG00000148362,1.1685708,1.3109936,0.8879258,PAXX
ENSG00000148384,,0.121054254,,INPP5E
ENSG00000148396,0.34726307,0.37324822,0.28389952,SEC16A
ENSG00000148399,0.23812963,0.42169654,0.32253277,DPH7
ENSG00000148411,0.392281,0.21382967,0.15516397,NACC2
ENSG00000148426,,0.17373186,0.14767416,PROSER2
ENSG00000148429,0.16795813,0.1617768,0.12152694,USP6NL
ENSG00000148444,0.7575498,1.0157448,0.86492765,COMMD3
ENSG00000148450,0.5061404,0.24847008,0.25410768,MSRB2
ENSG00000148459,0.19128431,0.5300242,0.33658403,PDSS1
ENSG00000148468,0.41626322,0.2825277,0.23569827,FAM171A1
ENSG00000148481,0.17462862,0.23017421,0.18723847,MINDY3
ENSG00000148484,0.9822498,0.37413645,0.2819818,RSU1
ENSG00000148488,,0.19153395,0.1663244,ST8SIA6
ENSG00000148498,0.34139153,0.35958925,0.28638676,PARD3
ENSG00000148516,0.4581869,0.30477375,0.23565486,ZEB1
ENSG00000148572,0.68354183,0.4962015,0.39583957,NRBF2
ENSG00000148606,0.4858244,0.6061236,0.43279576,POLR3A
ENSG00000148634,1.8801842,0.4522579,0.3187819,HERC4
ENSG00000148655,,0.25115296,0.29234305,LRMDA
ENSG00000148660,0.36237824,0.24138953,0.18318902,CAMK2G
ENSG00000148672,0.7752462,0.71639806,0.60434085,GLUD1
ENSG00000148677,5.7052727,,,ANKRD1
ENSG00000148688,1.1609236,0.6908864,0.4600431,RPP30
ENSG00000148690,0.55176353,0.23623264,0.21786438,FRA10AC1
ENSG00000148700,0.604516,0.4316172,0.34103438,ADD3
ENSG00000148719,0.68314546,0.3801966,0.32160333,DNAJB12
ENSG00000148730,0.67998654,0.7387485,0.55631715,EIF4EBP2
ENSG00000148737,0.7378368,0.20356326,0.16476154,TCF7L2
ENSG00000148773,8.218304,2.6772234,2.1485882,MKI67
ENSG00000148803,0.14243081,0.6031312,0.4949141,FUOM
ENSG00000148814,0.103994906,,,LRRC27
ENSG00000148824,0.8609088,0.41990018,0.34484228,MTG1
ENSG00000148834,7.2544,2.40768,2.1259472,GSTO1
ENSG00000148835,0.1298146,0.2410684,0.18746941,TAF5
ENSG00000148840,0.3825264,0.46738333,0.2885714,PPRC1
ENSG00000148841,0.28421482,,,ITPRIP
ENSG00000148843,0.719813,1.1549339,0.7276497,PDCD11
ENSG00000148848,0.40634295,,,ADAM12
ENSG00000148908,1.378766,2.0791702,1.9592049,RGS10
ENSG00000148925,0.4272375,0.13306618,,BTBD10
ENSG00000148926,0.6281843,,,ADM
ENSG00000148943,0.49163643,0.57503885,0.4388155,LIN7C
ENSG00000148950,0.33897892,1.0477319,0.7373312,IMMP1L
ENSG00000148985,0.21333371,0.24928947,0.19118923,PGAP2
ENSG00000149016,,0.17433296,0.16333416,TUT1
ENSG00000149054,,0.11604038,,ZNF215
ENSG00000149084,0.9115959,0.65748006,0.52077395,HSD17B12
ENSG00000149089,0.45504168,0.83108026,0.6119596,APIP
ENSG00000149091,0.5217276,0.6799946,0.52550775,DGKZ
ENSG00000149100,2.626023,4.974115,3.9806535,EIF3M
ENSG00000149115,0.21877287,,,TNKS1BP1
ENSG00000149131,,0.10122952,0.16177025,SERPING1
ENSG00000149136,2.333191,3.7508016,2.666003,SSRP1
ENSG00000149150,,0.13229126,0.14588541,SLC43A1
ENSG00000149177,0.43366283,,,PTPRJ
ENSG00000149179,0.27843454,0.17224051,0.15930392,C11orf49
ENSG00000149182,0.39147827,1.0213959,0.9037269,ARFGAP2
ENSG00000149187,0.91096807,1.47876,1.0253801,CELF1
ENSG00000149196,1.1463892,1.6703762,1.1365685,HIKESHI
ENSG00000149218,0.4730655,0.19721572,0.14942396,ENDOD1
ENSG00000149231,0.48761404,0.29464483,0.26154828,CCDC82
ENSG00000149257,1.8251771,0.6726982,0.50833493,SERPINH1
ENSG00000149262,0.13488026,0.2205706,0.18478115,INTS4
ENSG00000149269,0.40753686,0.35600156,0.2887546,PAK1
ENSG00000149273,42.383095,64.4566,57.771206,RPS3
ENSG00000149289,0.13804026,,,ZC3H12C
ENSG00000149308,0.28447738,0.3911342,0.32663748,NPAT
ENSG00000149311,0.52549005,0.8822564,0.7012351,ATM
ENSG00000149313,0.74292356,1.2747135,0.8974822,AASDHPPT
ENSG00000149346,,0.15485835,0.1262708,SLX4IP
ENSG00000149357,2.6414149,1.9513164,1.7182251,LAMTOR1
ENSG00000149428,0.6344357,0.666194,0.53842264,HYOU1
ENSG00000149476,,0.20569664,0.2136174,TKFC
ENSG00000149480,0.19472744,0.3090708,0.25679898,MTA2
ENSG00000149483,0.2614125,0.5906929,0.42610827,TMEM138
ENSG00000149485,0.7483139,1.1574469,1.5966467,FADS1
ENSG00000149499,0.12884825,0.17340045,0.14133513,EML3
ENSG00000149503,0.2859793,0.38688198,0.32459384,INCENP
ENSG00000149516,,1.5138378,1.6174096,MS4A3
ENSG00000149532,0.2706858,0.56856954,0.3971718,CPSF7
ENSG00000149541,1.0109165,0.7668659,0.6134624,B3GAT3
ENSG00000149547,1.8853487,3.7278128,2.6832752,EI24
ENSG00000149554,0.56465226,1.2546034,0.8745335,CHEK1
ENSG00000149557,,0.25995994,0.3198324,FEZ1
ENSG00000149564,,0.1904854,0.23522665,ESAM
ENSG00000149582,0.1417022,,,TMEM25
ENSG00000149591,8.102919,,,TAGLN
ENSG00000149600,1.3557897,0.6922017,0.6370564,COMMD7
ENSG00000149636,0.33182323,0.39536583,0.33506,DSN1
ENSG00000149639,0.2538094,,,SOGA1
ENSG00000149657,0.21162951,0.25875646,0.19689888,LSM14B
ENSG00000149658,0.32816276,0.583866,0.4106492,YTHDF1
ENSG00000149716,0.18562473,0.17473887,0.12850963,LTO1
ENSG00000149743,0.3465406,0.37573507,0.31977147,TRPT1
ENSG00000149761,0.4885915,0.46876445,0.3861865,NUDT22
ENSG00000149782,0.22175044,,,PLCB3
ENSG00000149792,0.3368797,0.45206183,0.36273047,MRPL49
ENSG00000149806,15.273889,19.775507,17.689114,FAU
ENSG00000149809,0.10830208,0.22224838,0.29208297,TM7SF2
ENSG00000149823,0.3818372,0.7597845,0.73794466,VPS51
ENSG00000149923,1.5220504,2.0748255,1.629644,PPP4C
ENSG00000149925,0.36262777,0.26001516,0.23977925,ALDOA
ENSG00000149929,0.5444918,0.33262137,0.27598992,HIRIP3
ENSG00000149930,0.16002339,0.24132992,0.17409895,TAOK2
ENSG00000149932,1.1969963,0.8717498,0.828059,TMEM219
ENSG00000149948,3.0621436,,,HMGA2
ENSG00000150093,14.863043,1.5800402,1.2548925,ITGB1
ENSG00000150316,1.2781693,1.4167738,1.1063902,CWC15
ENSG00000150347,0.8538052,0.26425868,0.26146302,ARID5B
ENSG00000150401,,0.122632094,,DCUN1D2
ENSG00000150403,0.9083487,0.32510832,0.28092176,TMCO3
ENSG00000150433,0.29938424,0.21056119,0.16097003,TMEM218
ENSG00000150456,0.27920705,0.32262525,0.20528507,EEF1AKMT1
ENSG00000150457,0.22513407,,,LATS2
ENSG00000150459,3.5608654,2.730992,2.0505798,SAP18
ENSG00000150527,0.588122,0.5808265,0.5128163,MIA2
ENSG00000150593,0.3897866,0.3492411,0.5177482,PDCD4
ENSG00000150630,0.84048295,,,VEGFC
ENSG00000150637,,0.2222363,0.1961832,CD226
ENSG00000150687,10.82683,,,PRSS23
ENSG00000150712,0.21818173,0.20728812,0.16857313,MTMR12
ENSG00000150753,5.1637187,11.435112,8.523044,CCT5
ENSG00000150756,0.12770149,0.23994838,0.19023624,ATPSCKMT
ENSG00000150760,0.72934705,,,DOCK1
ENSG00000150764,0.4955107,0.20945683,0.16112393,DIXDC1
ENSG00000150768,0.28580838,1.3614677,1.027359,DLAT
ENSG00000150776,0.38903022,0.72834736,0.5701982,NKAPD1
ENSG00000150779,1.7311474,2.824931,2.0223358,TIMM8B
ENSG00000150787,1.2579477,0.8853054,0.4913063,PTS
ENSG00000150867,0.35516015,0.8892853,0.6571034,PIP4K2A
ENSG00000150907,,0.117139876,0.10544144,FOXO1
ENSG00000150938,2.1693857,0.17034072,0.1280812,CRIM1
ENSG00000150961,0.7269897,,,SEC24D
ENSG00000150977,0.32079396,0.2474708,0.23987053,RILPL2
ENSG00000150990,0.161493,0.49546036,0.31013668,DHX37
ENSG00000150991,8.245894,6.3645477,5.524208,UBC
ENSG00000150995,0.26872575,0.29327428,0.24044658,ITPR1
ENSG00000151012,0.6734769,0.16860609,0.26248842,SLC7A11
ENSG00000151065,0.12616098,,,DCP1B
ENSG00000151090,,0.13040814,0.110792056,THRB
ENSG00000151092,0.3535616,0.7937579,0.6173269,NGLY1
ENSG00000151093,0.10884342,0.25053027,0.18984202,OXSM
ENSG00000151116,0.15703839,,,UEVLD
ENSG00000151131,0.3115881,0.8591079,0.6402467,C12orf45
ENSG00000151135,0.91909605,0.17726387,0.14754342,TMEM263
ENSG00000151148,0.24024296,0.1967427,0.16557795,UBE3B
ENSG00000151150,0.10420932,,,ANK3
ENSG00000151176,0.13050741,,,PLBD2
ENSG00000151208,0.34399325,,,DLG5
ENSG00000151233,0.40598726,0.37176448,0.29028055,GXYLT1
ENSG00000151239,1.2114129,0.20584401,0.16022515,TWF1
ENSG00000151240,0.14509067,,,DIP2C
ENSG00000151247,1.2939541,2.0935206,1.4348131,EIF4E
ENSG00000151276,0.25593546,,,MAGI1
ENSG00000151287,0.41742694,2.1799102,1.480899,TEX30
ENSG00000151292,0.55503917,0.28765678,0.27543598,CSNK1G3
ENSG00000151304,0.5612769,0.68978506,0.5188644,SRFBP1
ENSG00000151327,0.97261107,0.677406,0.5858622,FAM177A1
ENSG00000151332,0.23669158,0.7673895,0.6200434,MBIP
ENSG00000151338,0.1999589,0.40084314,0.36120662,MIPOL1
ENSG00000151348,0.41267297,0.23963009,0.19509193,EXT2
ENSG00000151353,0.64779526,0.44307908,0.3934551,TMEM18
ENSG00000151366,5.173878,11.010807,8.796241,NDUFC2
ENSG00000151376,0.22464897,,,ME3
ENSG00000151388,0.97650707,,,ADAMTS12
ENSG00000151413,0.11315095,0.21676017,0.16795568,NUBPL
ENSG00000151414,0.83363783,0.152459,0.12264175,NEK7
ENSG00000151422,0.3983006,0.15851763,0.14794923,FER
ENSG00000151445,0.115850374,,,VIPAS39
ENSG00000151458,0.29331332,0.13743545,0.109550215,ANKRD50
ENSG00000151461,0.435864,0.67533714,0.55191195,UPF2
ENSG00000151465,1.6469154,2.39626,1.8091452,CDC123
ENSG00000151466,0.40502205,0.3602534,0.29618374,SCLT1
ENSG00000151470,0.13095903,0.22781631,0.18434086,C4orf33
ENSG00000151474,0.5430228,,,FRMD4A
ENSG00000151491,1.4027672,,,EPS8
ENSG00000151498,0.11103111,0.16958374,0.14387196,ACAD8
ENSG00000151500,0.554659,0.6181083,0.5417324,THYN1
ENSG00000151502,0.25501922,0.3866069,0.30283916,VPS26B
ENSG00000151503,0.53203595,0.96312875,0.72301966,NCAPD3
ENSG00000151532,0.2900371,0.26392457,0.20983244,VTI1A
ENSG00000151552,0.6190882,0.72199726,0.501368,QDPR
ENSG00000151553,0.7540134,,,FAM160B1
ENSG00000151575,0.11648779,,,TEX9
ENSG00000151576,0.1999599,0.47258875,0.33496106,QTRT2
ENSG00000151612,0.2951263,0.19194403,0.14755075,ZNF827
ENSG00000151640,0.09691877,,,DPYSL4
ENSG00000151657,0.30805194,0.49506593,0.35383004,KIN
ENSG00000151665,0.51814234,0.61047494,0.4079397,PIGF
ENSG00000151689,0.30292383,0.17548461,0.18194911,INPP1
ENSG00000151690,0.13704437,,,MFSD6
ENSG00000151692,,0.33857495,0.22651915,RNF144A
ENSG00000151693,1.0080001,,,ASAP2
ENSG00000151694,0.3889994,0.44256568,0.3485266,ADAM17
ENSG00000151718,0.8156049,0.6864348,0.51923287,WWC2
ENSG00000151725,1.8419425,1.2475508,1.0586549,CENPU
ENSG00000151726,0.14771956,,,ACSL1
ENSG00000151729,1.2558012,1.2661647,0.94383544,SLC25A4
ENSG00000151743,0.112360746,,,AMN1
ENSG00000151746,0.8456901,0.43776524,0.35902774,BICD1
ENSG00000151748,0.3382475,0.5213356,0.41006655,SAV1
ENSG00000151779,0.4626135,1.0370055,0.8835512,NBAS
ENSG00000151806,0.34081352,0.7374255,0.57601285,GUF1
ENSG00000151835,1.8897054,0.62634665,0.43604568,SACS
ENSG00000151849,0.3107983,0.32958952,0.28796107,CENPJ
ENSG00000151876,,0.16804382,0.13211066,FBXO4
ENSG00000151881,0.10611782,0.18075633,0.15387172,TMEM267
ENSG00000151883,0.14055833,,,PARP8
ENSG00000151893,0.75443095,0.48284695,0.38372356,CACUL1
ENSG00000151914,6.9910383,0.7611843,0.7273473,DST
ENSG00000151917,0.14514805,0.11463201,,BEND6
ENSG00000151923,1.5033468,1.2130352,0.9092965,TIAL1
ENSG00000151929,0.8823141,0.25128418,0.14324039,BAG3
ENSG00000152056,0.4343932,,,AP1S3
ENSG00000152061,0.1045181,0.26436225,0.27079952,RABGAP1L
ENSG00000152082,5.7006125,3.9569504,3.6891463,MZT2B
ENSG00000152102,0.39805302,0.565759,0.38661206,FAM168B
ENSG00000152104,1.4611443,,,PTPN14
ENSG00000152127,0.23694813,0.19302946,0.16271925,MGAT5
ENSG00000152133,0.30102158,0.44356418,0.35514227,GPATCH11
ENSG00000152147,0.57976055,0.6683597,0.44402862,GEMIN6
ENSG00000152192,,0.18437439,0.14945675,POU4F1
ENSG00000152193,0.31477192,0.78148043,0.56065947,OBI1
ENSG00000152213,,0.12414354,0.13079566,ARL11
ENSG00000152219,0.3334483,0.44195476,0.33105674,ARL14EP
ENSG00000152223,0.35119677,,,EPG5
ENSG00000152229,0.09183558,0.16667233,0.15850878,PSTPIP2
ENSG00000152234,3.4846632,6.3543615,5.6489344,ATP5F1A
ENSG00000152240,0.64602554,0.49280632,0.40769592,HAUS1
ENSG00000152242,0.18022904,0.15732293,0.11217671,C18orf25
ENSG00000152253,0.50195056,0.9068415,0.68654174,SPC25
ENSG00000152256,0.37499562,0.098541066,0.12294764,PDK1
ENSG00000152291,1.6763836,1.0518459,0.8449723,TGOLN2
ENSG00000152332,1.0591886,0.92476135,0.6677957,UHMK1
ENSG00000152348,0.16464712,0.38545313,0.34765974,ATG10
ENSG00000152359,0.11699565,0.21539204,0.16246425,POC5
ENSG00000152377,2.8808918,,,SPOCK1
ENSG00000152382,,0.18410154,0.13427593,TADA1
ENSG00000152404,0.21473938,0.34085226,0.28186256,CWF19L2
ENSG00000152409,0.09582667,0.15505667,0.15509112,JMY
ENSG00000152413,,0.39098495,0.28507262,HOMER1
ENSG00000152422,0.43668497,0.33965346,0.25823686,XRCC4
ENSG00000152455,0.209652,0.4254038,0.29534882,SUV39H2
ENSG00000152457,0.20252098,0.37445274,0.28861755,DCLRE1C
ENSG00000152464,0.3263745,0.67209315,0.48237142,RPP38
ENSG00000152465,0.84162056,0.132162,0.11166102,NMT2
ENSG00000152484,0.43801114,0.34976995,0.2842747,USP12
ENSG00000152492,1.4143022,0.81420213,0.6593561,CCDC50
ENSG00000152495,0.20118046,,,CAMK4
ENSG00000152518,0.6594634,0.82149535,0.7385152,ZFP36L2
ENSG00000152520,,0.2597486,0.21217707,PAN3
ENSG00000152556,0.29836383,0.23878208,0.20027588,PFKM
ENSG00000152558,1.7250836,1.5802482,1.3807193,TMEM123
ENSG00000152601,1.5236726,1.5053262,1.0928456,MBNL1
ENSG00000152620,0.14057948,0.37624,0.29181027,NADK2
ENSG00000152661,1.3672268,,,GJA1
ENSG00000152669,0.14846902,,,CCNO
ENSG00000152683,0.15667675,0.31502196,0.22315377,SLC30A6
ENSG00000152684,0.6735335,0.36965016,0.24234857,PELO
ENSG00000152700,0.71562743,1.1044601,0.6963895,SAR1B
ENSG00000152749,0.32128188,0.21536274,0.16192162,GPR180
ENSG00000152767,0.42964765,,,FARP1
ENSG00000152778,0.23442471,,,IFIT5
ENSG00000152784,0.135767,,,PRDM8
ENSG00000152795,4.359912,6.3231144,4.931124,HNRNPDL
ENSG00000152804,,1.6431203,1.254959,HHEX
ENSG00000152818,1.0241544,,,UTRN
ENSG00000152894,0.40838924,,,PTPRK
ENSG00000152904,0.2907972,0.55547893,0.40344304,GGPS1
ENSG00000152926,,0.29990205,0.29713053,ZNF117
ENSG00000152942,0.334188,0.4891156,0.4109924,RAD17
ENSG00000152944,0.87358314,0.42710173,0.29943588,MED21
ENSG00000152952,4.6008663,0.5951001,0.500479,PLOD2
ENSG00000152990,0.18799873,0.2104647,0.1622134,ADGRA3
ENSG00000153006,0.51216614,0.7965667,0.61635834,SREK1IP1
ENSG00000153015,0.6486988,0.74006486,0.58407843,CWC27
ENSG00000153029,0.08532273,0.10329114,0.10992626,MR1
ENSG00000153037,1.5204436,1.828148,1.2768275,SRP19
ENSG00000153044,0.5950973,1.0656974,0.98302096,CENPH
ENSG00000153046,0.27583027,0.78288245,0.6411613,CDYL
ENSG00000153048,1.8666123,0.8975831,0.71994156,CARHSP1
ENSG00000153066,0.18123806,0.16305329,0.12674953,TXNDC11
ENSG00000153071,1.7712866,0.11346601,0.14428045,DAB2
ENSG00000153094,,0.32978722,0.33282673,BCL2L11
ENSG00000153107,0.28453588,0.7307362,0.52727383,ANAPC1
ENSG00000153113,3.445705,0.43199265,0.38376495,CAST
ENSG00000153130,1.22503,0.66061956,0.46822593,SCOC
ENSG00000153132,0.76892763,,,CLGN
ENSG00000153140,0.21416642,0.27429256,0.22315347,CETN3
ENSG00000153147,2.2751932,3.421151,2.5411942,SMARCA5
ENSG00000153157,,0.20155163,0.21225284,SYCP2L
ENSG00000153179,0.16843072,0.14031154,0.10729945,RASSF3
ENSG00000153187,7.335179,15.312027,11.204619,HNRNPU
ENSG00000153201,1.2582004,2.1564598,1.5319289,RANBP2
ENSG00000153207,1.0786387,2.1796908,1.4831209,AHCTF1
ENSG00000153214,0.21124038,0.14296465,0.14046381,TMEM87B
ENSG00000153246,0.20503652,,,PLA2R1
ENSG00000153250,1.0191259,,,RBMS1
ENSG00000153310,0.72335243,1.5661427,1.200016,FAM49B
ENSG00000153317,1.757811,0.54394996,0.4323276,ASAP1
ENSG00000153339,0.2479604,0.36761248,0.25722164,TRAPPC8
ENSG00000153363,0.13417074,0.30529785,0.32102203,LINC00467
ENSG00000153391,0.3511186,0.36923948,0.24332792,INO80C
ENSG00000153395,0.29599762,0.2458216,0.19011666,LPCAT1
ENSG00000153406,0.5456216,0.80125827,0.6818,NMRAL1
ENSG00000153443,0.15389523,0.23009361,0.18632717,UBALD1
ENSG00000153485,0.2261293,0.29002675,0.18516597,TMEM251
ENSG00000153487,0.16590199,0.37593478,0.24901009,ING1
ENSG00000153551,0.7866724,0.68706506,0.56553674,CMTM7
ENSG00000153558,0.13076526,,,FBXL2
ENSG00000153560,0.37498072,0.6860202,0.46853355,UBP1
ENSG00000153561,0.15339047,0.57146007,0.45968384,RMND5A
ENSG00000153574,0.17798136,0.63352054,0.42346767,RPIA
ENSG00000153714,0.0922082,,,LURAP1L
ENSG00000153767,0.11603376,0.24547802,0.18624832,GTF2E1
ENSG00000153774,0.95598984,1.4392008,1.0908734,CFDP1
ENSG00000153786,0.36282247,0.22667937,0.19149224,ZDHHC7
ENSG00000153814,0.1114767,,,JAZF1
ENSG00000153815,0.9978484,0.76199293,0.6399297,CMIP
ENSG00000153827,1.7367054,1.6365829,1.2444515,TRIP12
ENSG00000153879,0.27051848,0.57458854,0.5006235,CEBPG
ENSG00000153885,,0.2014055,0.13464174,KCTD15
ENSG00000153904,0.67019403,,,DDAH1
ENSG00000153914,0.83440393,1.2352473,0.99683017,SREK1
ENSG00000153922,1.032618,2.0017655,1.4536248,CHD1
ENSG00000153933,0.14583577,0.27384332,0.18623587,DGKE
ENSG00000153936,0.2699617,0.6325032,0.5071492,HS2ST1
ENSG00000153944,0.16821656,0.90080905,0.6992546,MSI2
ENSG00000153956,1.3490379,,,CACNA2D1
ENSG00000153975,0.15651327,0.31986722,0.24443766,ZUP1
ENSG00000153976,0.27750418,0.12829892,,HS3ST3A1
ENSG00000153982,,0.22894351,0.21931319,GDPD1
ENSG00000153989,0.55917364,0.8895136,0.6329411,NUS1
ENSG00000154001,0.94525844,0.7000035,0.51720613,PPP2R5E
ENSG00000154027,0.65319574,,,AK5
ENSG00000154059,0.31016988,0.17512761,0.17145859,IMPACT
ENSG00000154096,3.0439272,,,THY1
ENSG00000154102,0.24336672,,,C16orf74
ENSG00000154118,,0.14017318,0.13032658,JPH3
ENSG00000154122,,0.1254353,,ANKH
ENSG00000154124,0.2094532,0.5283642,0.38321638,OTULIN
ENSG00000154127,0.8809452,0.123636335,,UBASH3B
ENSG00000154144,0.42780662,0.64628565,0.51142174,TBRG1
ENSG00000154146,0.37315106,0.21614172,0.19194715,NRGN
ENSG00000154153,0.14309481,,,RETREG1
ENSG00000154174,0.5605139,1.1143245,0.80521613,TOMM70
ENSG00000154188,0.13752489,0.45472196,0.39011714,ANGPT1
ENSG00000154217,,0.23703873,0.24120364,PITPNC1
ENSG00000154222,0.15320715,0.14582957,,CC2D1B
ENSG00000154229,0.59789646,0.22242653,0.19364747,PRKCA
ENSG00000154237,,0.11519202,0.11131803,LRRK1
ENSG00000154240,0.135273,,,CEP112
ENSG00000154277,7.55619,,,UCHL1
ENSG00000154305,0.82400495,1.08229,1.012585,MIA3
ENSG00000154310,0.43363377,0.9300504,0.73814714,TNIK
ENSG00000154319,0.22252993,,,FAM167A
ENSG00000154328,0.14097174,,,NEIL2
ENSG00000154330,0.1994082,,,PGM5
ENSG00000154358,,0.134016,0.13707323,OBSCN
ENSG00000154370,0.16252571,0.50685245,0.4114416,TRIM11
ENSG00000154380,1.6964623,,,ENAH
ENSG00000154429,0.15936956,0.16506957,0.13026203,CCSAP
ENSG00000154447,0.8308244,,,SH3RF1
ENSG00000154473,3.8791375,2.1699984,1.6274912,BUB3
ENSG00000154511,0.12899783,,,DIPK1A
ENSG00000154518,7.0022206,18.376839,12.476664,ATP5MC3
ENSG00000154529,0.2642838,,,CNTNAP3B
ENSG00000154556,0.11394559,,,SORBS2
ENSG00000154582,3.0094647,3.1458948,2.1134036,ELOC
ENSG00000154640,0.859995,0.42757308,0.30941108,BTG3
ENSG00000154642,,0.13726833,0.10445617,C21orf91
ENSG00000154654,,0.16842772,0.16239868,NCAM2
ENSG00000154678,0.40103284,,,PDE1C
ENSG00000154710,0.43038312,0.20764251,0.15206282,RABGEF1
ENSG00000154719,0.4884575,1.0474491,0.7175222,MRPL39
ENSG00000154723,5.2216063,10.322865,7.747774,ATP5PF
ENSG00000154727,0.2716444,0.34518397,0.29508814,GABPA
ENSG00000154734,0.75349945,,,ADAMTS1
ENSG00000154743,0.120936014,0.39337793,0.3053314,TSEN2
ENSG00000154767,0.4697052,0.41673025,0.36409098,XPC
ENSG00000154781,0.18479662,0.47558385,0.3807567,CCDC174
ENSG00000154803,0.10791671,0.16753826,0.13510293,FLCN
ENSG00000154813,0.6514141,1.5289626,0.94425505,DPH3
ENSG00000154814,,0.6086821,0.41519615,OXNAD1
ENSG00000154822,,0.31269428,0.24119876,PLCL2
ENSG00000154832,0.24422775,0.30280462,0.23617154,CXXC1
ENSG00000154839,0.22736253,0.28258106,0.23135099,SKA1
ENSG00000154845,0.77560425,0.43541494,0.30963278,PPP4R1
ENSG00000154889,0.1454048,,,MPPE1
ENSG00000154920,,0.1300859,0.11239423,EME1
ENSG00000154945,0.29645893,0.35184103,0.2423429,ANKRD40
ENSG00000154978,0.52982336,0.3199671,0.22766997,VOPP1
ENSG00000155008,0.29230455,0.53658617,0.41208187,APOOL
ENSG00000155016,0.25069636,,,CYP2U1
ENSG00000155034,0.19149607,0.14008199,,FBXL18
ENSG00000155090,0.38757855,0.10236654,,KLF10
ENSG00000155096,0.678797,0.6899576,0.50293636,AZIN1
ENSG00000155097,0.517315,0.6185909,0.4428807,ATP6V1C1
ENSG00000155099,0.3246765,0.17309387,0.13270183,PIP4P2
ENSG00000155100,0.20806232,0.3543604,0.24021943,OTUD6B
ENSG00000155111,0.1584209,0.109789744,0.11051903,CDK19
ENSG00000155115,2.4464333,2.9854996,2.0356653,GTF3C6
ENSG00000155189,0.7394046,0.9903903,0.74038,AGPAT5
ENSG00000155229,0.40113837,0.28988776,0.22695547,MMS19
ENSG00000155252,0.322571,,,PI4K2A
ENSG00000155254,0.75710547,,,MARVELD1
ENSG00000155256,0.14966443,0.18064699,0.1406121,ZFYVE27
ENSG00000155287,0.28318164,0.112658314,,SLC25A28
ENSG00000155304,0.48708138,0.27192742,0.26632118,HSPA13
ENSG00000155307,,1.1050924,1.0563161,SAMSN1
ENSG00000155313,0.29987606,0.4027259,0.3397201,USP25
ENSG00000155324,0.18641217,,,GRAMD2B
ENSG00000155329,0.17973076,0.58844304,0.39714584,ZCCHC10
ENSG00000155330,0.3563387,0.6252922,0.44599494,C16orf87
ENSG00000155363,0.20505643,0.23268417,0.21877567,MOV10
ENSG00000155366,4.897927,1.164928,0.97154,RHOC
ENSG00000155368,3.2699113,2.4858112,2.3466806,DBI
ENSG00000155380,0.6522306,1.7777723,1.4283046,SLC16A1
ENSG00000155393,0.20018004,0.30976212,0.21748681,HEATR3
ENSG00000155438,1.135768,2.5264175,1.6803309,NIFK
ENSG00000155463,0.6865483,1.2394747,0.98996913,OXA1L
ENSG00000155495,,0.2700467,0.18731867,MAGEC1
ENSG00000155506,1.5090663,2.9468918,1.9881548,LARP1
ENSG00000155508,0.20940885,0.38424554,0.32557064,CNOT8
ENSG00000155542,0.16719581,0.2613365,0.18818241,SETD9
ENSG00000155545,,0.15824348,0.124863,MIER3
ENSG00000155561,0.36357158,1.0241182,0.7348114,NUP205
ENSG00000155621,0.20465747,0.20614038,0.16946653,C9orf85
ENSG00000155636,0.11099062,0.18291163,0.13154906,RBM45
ENSG00000155660,1.5456665,1.3492454,1.0259945,PDIA4
ENSG00000155729,0.10695188,,,KCTD18
ENSG00000155744,0.120082766,0.57322186,0.38043642,FAM126B
ENSG00000155755,0.663886,0.36657095,0.27403829,TMEM237
ENSG00000155816,0.23864834,,,FMN2
ENSG00000155827,0.3830248,0.4676679,0.37573442,RNF20
ENSG00000155846,,0.37472388,0.23915784,PPARGC1B
ENSG00000155850,0.6885342,,,SLC26A2
ENSG00000155868,0.23565282,0.19667631,0.15009043,MED7
ENSG00000155876,1.527268,0.33137238,0.26695424,RRAGA
ENSG00000155903,0.28325313,0.20635763,0.16123289,RASA2
ENSG00000155906,0.27694327,0.41806772,0.4005849,RMND1
ENSG00000155957,1.1624869,1.2237284,0.86315894,TMBIM4
